customer_id,plan_type,monthly_fee,tenure_months,avg_weekly_usage_hours,last_login_days,support_tickets,payment_failures,discount_used,churn_flag
1871,Premium,782,21,7.4,29,2,0,No,0
1872,Basic,226,13,2.6,33,1,0,No,1
1873,Standard,475,4,4.9,45,3,1,No,0
1874,Premium,703,31,2.7,9,4,0,Yes,0
1875,Standard,428,9,7.1,40,0,0,No,0
1876,Standard,399,33,3.6,59,0,0,No,0
1877,Standard,484,24,5.4,0,1,1,No,0
1878,Standard,480,25,5.9,11,1,2,No,0
1879,Basic,244,29,5.9,45,1,0,No,0
1880,Standard,467,15,5.1,50,2,1,Yes,1
1881,Standard,429,18,6.7,28,1,0,No,1
1882,Premium,896,20,3.5,10,1,0,Yes,0
1883,Standard,489,5,9.5,40,1,0,Yes,1
1884,Standard,454,18,3.9,16,0,0,No,0
1885,Basic,287,1,6.1,19,1,2,No,1
1886,Standard,491,19,7.2,57,0,1,Yes,0
1887,Basic,226,23,7.4,37,2,0,Yes,1
1888,Basic,214,26,7.6,5,0,0,No,0
1889,Standard,452,29,2.8,19,1,1,Yes,0
1890,Premium,879,34,4.2,9,2,0,No,0
1891,Basic,210,19,6.3,9,1,1,No,0
1892,Basic,218,18,7.0,30,4,0,Yes,1
1893,Premium,780,2,8.5,25,0,1,No,0
1894,Basic,232,27,5.0,57,1,0,No,0
1895,Standard,451,6,4.2,16,0,1,No,0
1896,Standard,462,6,4.9,52,0,2,Yes,1
1897,Standard,421,6,10.5,13,3,0,No,0
1898,Basic,225,31,9.0,4,1,1,Yes,0
1899,Basic,215,30,5.7,2,0,0,Yes,0
1900,Standard,446,21,8.6,42,0,0,No,0
1901,Standard,419,18,4.9,50,1,1,No,0
1902,Basic,248,23,7.9,19,0,0,No,0
1903,Standard,438,23,3.2,50,0,1,No,1
1904,Basic,293,28,6.7,45,1,0,Yes,0
1905,Standard,401,25,8.0,14,2,0,Yes,0
1906,Basic,215,7,5.3,2,2,1,No,0
1907,Premium,887,18,7.2,2,2,0,No,1
1908,Basic,248,20,4.9,22,4,0,No,1
1909,Basic,288,5,6.6,8,1,0,Yes,1
1910,Basic,285,18,5.0,10,2,0,No,1
1911,Basic,204,33,7.6,46,5,1,No,0
1912,Premium,854,15,3.5,48,1,1,No,0
1913,Premium,898,35,4.0,55,3,0,No,1
1914,Basic,253,1,8.6,57,0,1,No,0
1915,Basic,256,21,1.1,43,2,0,No,1
1916,Standard,443,8,4.7,48,0,0,No,0
1917,Premium,898,7,5.7,40,1,1,No,1
1918,Standard,417,30,6.7,12,1,1,Yes,0
1919,Basic,227,35,5.0,7,1,1,No,0
1920,Basic,221,2,3.7,21,1,0,No,0
1921,Standard,430,8,8.5,37,1,1,No,0
1922,Basic,208,4,8.1,26,3,0,No,1
1923,Standard,489,21,5.2,25,1,0,No,0
1924,Basic,247,13,2.4,22,0,0,Yes,1
1925,Standard,463,9,6.6,55,0,0,No,0
1926,Basic,227,29,6.4,38,1,0,No,0
1927,Standard,457,24,4.7,30,5,0,No,1
1928,Standard,443,16,2.1,28,1,1,Yes,1
1929,Standard,465,12,5.5,0,2,1,No,0
1930,Basic,249,2,7.5,9,0,0,No,1
1931,Standard,493,19,7.8,46,1,0,Yes,0
1932,Standard,409,30,5.9,45,3,1,No,1
1933,Standard,484,16,4.8,3,0,0,No,0
1934,Standard,480,24,7.5,30,1,0,Yes,0
1935,Standard,497,13,3.7,3,2,0,Yes,0
1936,Premium,704,5,3.3,28,0,1,Yes,1
1937,Basic,265,23,5.8,8,1,2,No,0
1938,Premium,760,31,9.1,14,2,0,No,0
1939,Standard,403,17,9.2,43,0,0,No,0
1940,Basic,207,3,3.4,40,1,1,Yes,1
1941,Basic,226,26,5.1,2,0,1,Yes,0
1942,Basic,281,13,10.9,58,1,0,No,0
1943,Standard,490,22,4.6,14,0,1,Yes,0
1944,Standard,489,21,9.2,56,0,0,No,0
1945,Standard,475,29,8.0,52,2,0,No,0
1946,Standard,436,5,8.4,10,0,1,No,0
1947,Basic,241,14,5.1,5,2,2,No,0
1948,Basic,219,18,5.2,46,1,0,Yes,0
1949,Basic,289,4,4.2,6,1,0,No,0
1950,Basic,260,33,7.6,50,1,0,Yes,0
1951,Basic,244,20,2.7,45,1,0,No,0
1952,Basic,268,13,5.7,3,1,0,No,1
1953,Standard,436,4,9.3,20,3,1,Yes,0
1954,Standard,447,35,7.2,0,1,0,No,0
1955,Premium,737,8,8.0,55,0,0,No,0
1956,Premium,769,6,2.7,58,0,0,Yes,0
1957,Standard,428,22,4.0,22,3,1,No,1
1958,Basic,219,6,8.4,12,2,2,No,0
1959,Standard,399,9,6.3,42,1,1,No,1
1960,Standard,487,16,3.9,27,2,2,No,1
1961,Basic,230,33,7.3,28,2,0,No,0
1962,Basic,206,18,4.9,17,2,0,No,1
1963,Premium,767,12,11.1,22,0,0,Yes,0
1964,Basic,228,27,7.2,27,1,0,No,0
1965,Standard,406,1,4.2,8,2,2,No,1
1966,Standard,417,15,7.8,52,2,0,Yes,0
1967,Basic,257,27,9.2,42,3,2,No,1
1968,Basic,253,16,6.0,5,0,1,Yes,0
1969,Basic,228,21,4.5,15,1,0,Yes,0
1970,Basic,277,1,6.1,36,0,2,No,0
1971,Basic,234,29,4.8,0,1,0,Yes,0
1972,Premium,753,3,5.5,21,0,0,No,0
1973,Basic,242,12,3.2,45,2,0,No,0
1974,Standard,425,28,7.8,22,1,0,No,1
1975,Basic,275,31,3.7,20,2,0,No,1
1976,Premium,776,31,7.2,50,1,0,No,0
1977,Basic,252,33,5.4,30,0,0,No,0
1978,Basic,246,33,6.4,37,4,1,No,0
1979,Premium,728,11,5.1,27,2,0,Yes,0
1980,Premium,737,29,6.4,43,4,0,No,0
1981,Basic,211,25,6.9,26,1,1,Yes,0
1982,Premium,820,13,5.3,38,3,0,Yes,1
1983,Standard,414,19,2.5,41,2,1,No,0
1984,Standard,442,28,6.7,41,0,0,No,0
1985,Basic,269,4,6.8,59,3,0,No,1
1986,Basic,225,3,3.1,56,2,0,No,1
1987,Standard,443,25,4.0,12,0,1,No,0
1988,Standard,433,35,5.3,31,2,0,No,1
1989,Basic,277,29,1.4,6,2,0,No,0
1990,Standard,426,29,7.4,50,2,1,No,0
1991,Standard,497,12,5.0,32,2,1,Yes,1
1992,Basic,205,35,6.6,46,3,0,No,0
1993,Standard,460,20,3.9,45,0,0,Yes,0
1994,Basic,249,17,10.0,12,1,1,No,0
1995,Standard,444,12,3.2,31,0,1,No,0
1996,Standard,418,10,5.0,6,3,1,No,0
1997,Premium,794,18,8.4,11,3,0,Yes,0
1998,Basic,236,30,3.7,39,2,0,No,1
1999,Basic,259,8,6.2,14,2,0,Yes,0
2000,Basic,230,13,7.3,58,0,2,No,0
2001,Basic,224,31,3.0,48,1,0,No,0
2002,Basic,256,6,4.7,20,1,0,Yes,0
2003,Premium,865,7,6.4,11,1,1,No,0
2004,Basic,218,21,6.9,59,1,0,No,1
2005,Basic,280,28,4.4,12,0,0,Yes,0
2006,Standard,448,21,9.7,39,1,0,No,0
2007,Basic,277,21,7.0,41,1,1,No,0
2008,Standard,450,24,7.6,38,2,2,No,0
2009,Basic,284,27,7.4,1,1,3,No,1
2010,Standard,420,27,2.9,28,3,0,No,0
2011,Basic,251,13,5.8,47,2,1,No,1
2012,Basic,283,29,6.0,28,0,1,No,1
2013,Premium,764,28,5.5,35,3,1,Yes,0
2014,Basic,241,29,6.4,37,4,0,Yes,0
2015,Standard,480,22,1.8,6,0,1,Yes,1
2016,Basic,221,30,6.3,29,3,1,No,0
2017,Basic,275,28,5.4,22,2,0,No,0
2018,Premium,762,23,1.8,50,1,0,No,1
2019,Basic,207,33,6.8,27,0,0,No,0
2020,Standard,405,4,3.6,55,2,1,No,0
2021,Premium,867,3,5.2,22,2,0,No,1
2022,Standard,452,32,5.5,35,1,0,Yes,0
2023,Premium,763,4,2.3,41,1,1,No,0
2024,Basic,200,1,2.5,28,1,0,Yes,0
2025,Basic,202,12,7.1,3,2,1,No,0
2026,Basic,276,13,4.8,19,0,0,Yes,0
2027,Standard,430,34,5.2,4,2,2,No,0
2028,Premium,798,29,6.1,45,0,0,No,0
2029,Basic,200,9,2.5,10,0,0,No,0
2030,Standard,462,31,5.2,1,0,0,No,0
2031,Basic,212,7,5.8,40,2,0,No,1
2032,Standard,418,13,9.5,53,1,0,No,0
2033,Standard,487,2,4.2,43,1,0,No,1
2034,Premium,747,33,7.6,23,0,2,No,0
2035,Standard,406,7,6.0,58,1,0,Yes,1
2036,Basic,290,18,3.7,32,1,1,Yes,0
2037,Basic,261,8,4.7,21,0,1,No,0
2038,Basic,244,12,7.7,46,2,0,No,1
2039,Basic,219,30,7.6,5,1,0,No,0
2040,Basic,285,9,5.0,23,0,2,No,1
2041,Premium,858,28,6.7,28,1,2,No,0
2042,Standard,406,4,3.9,48,2,0,No,1
2043,Standard,493,17,5.6,31,1,0,No,0
2044,Basic,214,11,5.1,52,0,1,Yes,0
2045,Premium,738,2,7.9,46,1,0,No,0
2046,Standard,425,23,6.9,29,0,0,Yes,0
2047,Basic,216,22,4.6,45,3,0,No,0
2048,Standard,433,26,4.8,50,1,2,No,0
2049,Standard,450,12,5.9,53,1,1,No,1
2050,Basic,213,32,5.7,40,4,1,No,0
2051,Standard,461,9,5.4,57,3,0,No,1
2052,Standard,451,5,5.3,2,2,1,No,1
2053,Basic,289,26,8.8,24,1,1,Yes,0
2054,Premium,779,7,5.1,27,1,2,No,0
2055,Premium,802,29,6.6,56,3,1,No,0
2056,Standard,464,33,10.8,14,3,1,No,0
2057,Standard,429,24,4.3,16,1,1,No,0
2058,Basic,259,25,6.4,1,1,0,No,0
2059,Standard,462,31,6.5,26,3,0,Yes,0
2060,Standard,496,29,6.0,35,1,0,No,0
2061,Basic,232,5,6.1,13,2,0,No,0
2062,Standard,453,11,4.2,42,1,2,Yes,0
2063,Premium,757,32,6.7,58,0,0,No,1
2064,Standard,401,8,2.3,31,0,1,Yes,1
2065,Basic,215,20,9.6,11,3,1,Yes,0
2066,Standard,476,34,9.4,22,4,1,Yes,0
2067,Basic,276,8,5.3,15,3,0,No,1
2068,Basic,244,2,8.1,43,1,0,No,0
2069,Basic,236,21,5.4,1,7,0,Yes,1
2070,Basic,233,15,6.0,6,0,1,Yes,0
2071,Standard,399,6,4.6,20,2,0,No,0
2072,Standard,427,5,7.6,57,0,0,No,0
2073,Basic,202,3,4.8,30,1,0,No,0
2074,Premium,759,16,7.6,22,2,0,Yes,0
2075,Premium,795,35,5.9,59,2,1,No,1
2076,Premium,843,9,6.0,56,0,1,No,1
2077,Basic,226,35,3.0,24,3,0,No,1
2078,Standard,448,19,6.1,34,1,1,Yes,1
2079,Premium,788,34,3.7,34,2,0,Yes,0
2080,Standard,406,10,6.1,44,2,0,No,1
2081,Basic,232,10,9.9,6,1,1,No,0
2082,Basic,257,20,3.2,4,1,1,Yes,0
2083,Standard,416,1,5.7,31,1,1,No,0
2084,Premium,793,6,4.7,52,1,0,No,0
2085,Standard,457,2,3.9,4,2,1,No,0
2086,Standard,425,33,4.4,24,2,1,No,1
2087,Basic,214,3,8.9,30,1,1,No,0
2088,Standard,408,13,9.5,19,1,0,No,0
2089,Premium,802,35,3.9,21,2,2,No,1
2090,Basic,274,15,6.8,37,2,0,Yes,0
2091,Standard,420,22,4.2,12,1,0,No,0
2092,Premium,714,4,4.6,38,1,0,No,0
2093,Basic,210,17,1.9,1,0,2,No,1
2094,Standard,473,5,10.3,21,1,1,Yes,1
2095,Basic,282,21,8.2,8,1,0,No,0
2096,Standard,449,24,4.7,50,1,2,No,0
2097,Standard,399,31,6.6,1,0,1,No,0
2098,Standard,425,30,5.2,44,3,0,No,1
2099,Standard,465,7,7.9,31,1,0,No,0
2100,Basic,210,7,5.3,7,1,0,No,0
2101,Premium,728,27,5.6,15,1,0,No,0
2102,Standard,407,24,4.7,32,0,1,No,0
2103,Basic,251,19,7.2,10,1,1,No,0
2104,Standard,459,34,10.4,31,2,0,No,0
2105,Standard,452,22,5.4,7,0,0,No,0
2106,Basic,235,27,5.4,31,1,1,Yes,1
2107,Premium,891,6,5.9,20,0,0,Yes,0
2108,Premium,868,10,6.5,24,2,0,No,0
2109,Basic,247,31,5.4,56,1,0,Yes,0
2110,Premium,702,25,5.2,19,3,0,No,0
2111,Basic,262,2,6.2,0,1,0,Yes,1
2112,Basic,277,10,2.5,20,1,0,No,1
2113,Basic,249,10,4.9,6,2,1,No,1
2114,Premium,789,26,2.0,56,1,0,No,0
2115,Standard,470,5,5.0,57,1,0,No,1
2116,Basic,258,22,4.1,24,0,0,No,0
2117,Basic,285,4,7.3,8,1,0,No,0
2118,Standard,477,34,4.5,21,0,0,Yes,1
2119,Basic,289,7,5.3,1,1,2,No,0
2120,Premium,857,17,1.7,52,5,0,No,1
2121,Premium,801,11,8.0,18,2,0,No,0
2122,Standard,470,8,3.8,59,1,0,Yes,1
2123,Premium,756,28,5.0,5,3,0,Yes,0
2124,Basic,280,33,7.6,58,1,0,No,0
2125,Premium,830,25,7.6,4,0,0,No,0
2126,Standard,420,21,3.8,44,3,0,No,0
2127,Standard,401,12,7.1,9,1,0,No,0
2128,Basic,277,26,3.7,58,0,1,No,0
2129,Premium,797,29,6.5,0,1,0,Yes,1
2130,Basic,245,35,4.4,25,0,1,No,0
2131,Basic,236,29,4.0,25,0,0,No,0
2132,Basic,231,24,6.1,59,0,0,No,0
2133,Standard,476,15,4.6,17,1,0,No,0
2134,Standard,446,6,10.0,58,0,0,No,0
2135,Standard,463,32,4.8,20,0,1,No,0
2136,Premium,815,34,3.6,45,1,1,No,0
2137,Basic,224,20,4.2,11,1,1,Yes,1
2138,Standard,406,12,6.0,37,0,0,Yes,0
2139,Basic,248,35,6.2,13,1,0,Yes,1
2140,Premium,736,17,6.6,48,2,0,No,0
2141,Premium,836,27,7.8,31,0,0,No,0
2142,Standard,440,17,2.7,38,0,2,No,0
2143,Standard,435,11,7.9,34,0,0,Yes,1
2144,Basic,224,2,4.2,16,0,0,No,0
2145,Standard,490,2,6.8,54,1,2,No,0
2146,Premium,838,29,9.4,54,0,0,No,0
2147,Standard,482,24,4.4,9,0,0,No,0
2148,Basic,247,24,4.3,34,1,0,No,0
2149,Standard,412,16,4.0,15,1,0,No,0
2150,Premium,744,31,5.3,5,2,1,No,0
2151,Basic,233,9,8.5,3,0,0,No,0
2152,Basic,227,27,3.8,51,1,1,No,1
2153,Standard,410,14,5.0,8,2,0,No,0
2154,Premium,814,25,8.0,28,1,0,No,0
2155,Basic,280,22,7.2,6,2,0,No,0
2156,Basic,242,35,5.0,15,1,3,No,0
2157,Basic,264,33,5.6,5,0,0,No,0
2158,Basic,200,27,7.8,43,2,0,No,0
2159,Standard,457,26,9.2,56,3,0,No,0
2160,Standard,415,19,9.4,2,1,0,Yes,0
2161,Standard,408,26,8.8,43,2,0,Yes,1
2162,Standard,416,6,4.7,51,1,1,No,0
2163,Basic,220,3,9.6,13,0,0,Yes,0
2164,Premium,781,6,4.5,13,1,0,No,0
2165,Standard,456,28,2.7,8,1,1,Yes,0
2166,Premium,751,3,6.2,35,2,0,No,1
2167,Standard,399,13,9.0,22,1,0,No,0
2168,Basic,286,13,7.3,56,0,0,No,1
2169,Standard,459,13,5.9,51,0,1,No,0
2170,Basic,298,1,6.6,56,1,2,No,0
2171,Standard,487,31,7.1,14,2,0,No,0
2172,Basic,298,17,6.3,6,2,0,No,0
2173,Basic,229,9,5.4,19,1,0,No,0
2174,Premium,729,13,4.5,18,3,0,No,1
2175,Basic,264,14,6.2,5,0,1,No,0
2176,Premium,845,11,5.8,50,5,1,Yes,0
2177,Basic,251,25,6.0,38,1,0,No,0
2178,Standard,474,31,8.1,0,4,2,No,1
2179,Standard,472,14,5.5,6,2,0,No,0
2180,Standard,493,7,5.6,34,2,0,Yes,1
2181,Basic,220,24,6.4,24,2,0,No,1
2182,Basic,221,3,11.3,37,1,0,No,0
2183,Basic,285,26,3.8,22,1,1,Yes,1
2184,Basic,213,26,8.2,24,0,0,No,0
2185,Standard,424,1,5.4,37,3,0,Yes,1
2186,Premium,829,15,5.9,57,1,1,Yes,0
2187,Premium,785,11,3.4,10,1,1,No,0
2188,Standard,418,7,9.8,33,0,1,No,0
2189,Standard,438,12,6.4,30,1,1,No,1
2190,Standard,437,3,7.3,37,1,0,Yes,0
2191,Basic,270,26,3.0,53,0,1,Yes,1
2192,Premium,716,30,4.7,49,0,0,No,0
2193,Standard,439,32,6.8,54,3,1,No,1
2194,Standard,468,18,5.7,45,1,0,Yes,1
2195,Basic,225,1,6.9,11,1,0,Yes,0
2196,Basic,298,21,10.2,8,1,1,No,0
2197,Standard,413,28,7.0,12,2,0,Yes,1
2198,Premium,735,16,5.1,57,0,0,Yes,0
2199,Standard,456,28,4.7,19,1,0,No,1
2200,Basic,203,22,4.5,58,2,0,Yes,0
2201,Premium,771,19,5.1,20,0,0,No,1
2202,Basic,205,1,5.2,21,1,1,No,0
2203,Basic,239,31,6.2,0,2,1,No,0
2204,Basic,282,34,7.1,39,0,1,Yes,1
2205,Standard,408,6,6.9,59,3,0,No,1
2206,Premium,888,28,6.3,40,3,1,Yes,0
2207,Basic,224,3,6.4,16,1,0,No,0
2208,Premium,766,31,11.1,44,3,0,Yes,0
2209,Basic,222,16,4.6,3,2,1,No,1
2210,Premium,776,17,5.9,5,1,0,Yes,0
2211,Standard,439,27,2.4,44,1,1,No,0
2212,Premium,891,24,5.2,57,1,1,No,0
2213,Basic,215,20,4.2,48,3,0,No,0
2214,Premium,807,32,4.5,18,1,1,No,0
2215,Standard,422,35,3.6,29,0,0,Yes,0
2216,Basic,225,13,3.3,22,0,0,Yes,1
2217,Premium,705,20,6.2,31,2,0,Yes,0
2218,Basic,271,2,7.4,55,1,0,No,0
2219,Premium,805,4,4.5,28,1,1,No,1
2220,Basic,297,27,1.9,7,2,1,No,1
2221,Standard,410,25,6.2,20,1,1,Yes,0
2222,Standard,483,4,6.9,16,0,0,No,0
2223,Basic,201,32,7.3,16,0,1,Yes,0
2224,Basic,277,17,4.0,55,0,0,No,1
2225,Basic,283,1,4.8,20,1,1,No,0
2226,Standard,408,33,3.8,14,0,0,No,0
2227,Basic,231,30,4.5,26,0,0,No,0
2228,Standard,444,5,4.4,24,0,0,No,0
2229,Basic,257,12,5.0,32,1,1,Yes,0
2230,Basic,250,32,5.5,1,0,0,Yes,0
2231,Standard,404,17,6.2,51,0,0,No,0
2232,Basic,200,32,4.3,41,2,2,No,1
2233,Premium,727,24,5.7,58,0,1,Yes,0
2234,Premium,817,12,4.2,15,1,0,Yes,0
2235,Standard,438,31,2.5,54,0,0,Yes,0
2236,Standard,495,19,7.1,35,3,1,No,0
2237,Premium,887,29,4.7,7,2,0,No,1
2238,Basic,266,21,2.5,15,1,0,No,0
2239,Basic,266,26,7.1,6,0,1,Yes,0
2240,Basic,227,28,5.5,4,1,1,No,1
2241,Standard,460,17,6.9,22,0,0,No,0
2242,Basic,258,9,6.8,7,0,0,No,0
2243,Standard,482,21,3.8,2,2,1,Yes,1
2244,Premium,739,34,7.9,34,0,1,No,1
2245,Premium,811,11,2.3,49,1,2,Yes,0
2246,Standard,487,20,5.2,35,1,1,No,0
2247,Basic,263,16,5.1,58,0,0,No,0
2248,Premium,890,29,4.4,35,2,0,No,0
2249,Standard,477,1,8.5,14,1,0,No,0
2250,Basic,261,18,6.6,29,1,2,No,0
2251,Basic,296,22,3.2,14,0,0,Yes,1
2252,Premium,874,8,3.5,28,0,0,Yes,0
2253,Standard,418,7,10.3,3,2,0,Yes,0
2254,Premium,816,25,5.0,33,1,0,No,0
2255,Premium,735,30,4.4,22,2,2,Yes,0
2256,Standard,462,34,8.3,57,0,1,No,0
2257,Standard,489,11,2.4,34,0,0,Yes,0
2258,Basic,284,15,8.8,27,0,0,Yes,0
2259,Basic,203,35,4.4,30,0,0,No,0
2260,Basic,232,23,7.0,41,0,1,No,1
2261,Standard,437,21,5.0,32,3,1,No,1
2262,Standard,465,28,2.9,17,0,0,Yes,0
2263,Premium,760,13,6.4,4,0,1,No,0
2264,Basic,286,34,7.9,8,1,2,No,0
2265,Standard,422,6,1.3,19,1,2,Yes,1
2266,Standard,401,4,3.7,37,0,2,No,1
2267,Standard,469,5,8.5,50,0,0,No,0
2268,Standard,487,6,6.8,8,1,2,No,0
2269,Basic,265,21,6.9,17,1,0,Yes,0
2270,Standard,477,28,7.9,55,0,0,Yes,0
2271,Basic,291,3,6.9,14,0,1,Yes,0
2272,Basic,248,23,6.3,14,1,0,No,0
2273,Standard,427,8,8.2,58,0,0,No,0
2274,Standard,472,19,5.2,13,2,0,No,0
2275,Premium,730,11,6.0,34,3,0,No,0
2276,Standard,485,10,7.7,39,0,0,No,0
2277,Standard,437,28,4.5,50,0,0,No,0
2278,Standard,407,20,8.8,42,1,0,No,0
2279,Standard,412,28,6.6,59,0,1,No,1
2280,Basic,266,29,3.7,59,5,2,No,1
2281,Basic,262,8,5.6,35,1,1,Yes,0
2282,Basic,218,19,3.2,46,1,0,No,0
2283,Standard,426,21,6.2,55,0,2,No,0
2284,Basic,212,18,5.2,41,3,0,No,0
2285,Basic,242,9,4.3,19,0,0,No,1
2286,Basic,296,4,2.4,10,1,0,No,1
2287,Premium,775,25,4.4,56,2,1,No,0
2288,Basic,293,34,5.6,40,1,0,Yes,0
2289,Standard,495,9,5.3,53,2,1,No,0
2290,Basic,237,9,3.2,16,1,0,No,0
2291,Standard,426,18,6.0,40,1,0,Yes,0
2292,Basic,262,11,4.0,24,2,0,No,0
2293,Basic,287,13,7.8,28,0,0,No,0
2294,Standard,430,9,8.1,22,2,2,No,0
2295,Basic,207,16,5.5,8,1,1,No,0
2296,Basic,226,4,9.2,55,1,0,No,1
2297,Basic,293,34,5.7,24,4,0,No,0
2298,Basic,215,7,3.4,40,2,1,No,0
2299,Basic,285,15,8.4,22,3,0,Yes,1
2300,Basic,275,11,9.2,53,2,1,No,1
2301,Premium,753,32,8.0,1,2,0,Yes,0
2302,Standard,408,27,4.5,44,4,0,No,1
2303,Standard,478,30,3.5,54,1,1,No,1
2304,Basic,204,17,5.3,0,3,1,No,0
2305,Premium,874,19,11.0,37,2,0,No,1
2306,Basic,273,7,3.6,5,1,0,Yes,0
2307,Basic,265,21,7.6,47,1,0,Yes,0
2308,Standard,490,28,5.8,43,2,0,No,1
2309,Basic,239,3,7.9,14,1,0,No,0
2310,Basic,277,14,3.5,6,0,0,No,0
2311,Standard,458,2,5.5,1,3,0,No,0
2312,Premium,740,29,4.2,29,0,0,Yes,0
2313,Standard,479,18,4.3,28,1,0,Yes,0
2314,Standard,469,24,7.5,11,0,0,Yes,0
2315,Premium,854,12,3.8,51,2,2,No,1
2316,Basic,211,32,6.6,33,1,0,No,0
2317,Basic,279,18,6.1,29,0,0,No,0
2318,Basic,213,13,4.1,35,1,0,No,0
2319,Basic,234,4,4.5,34,1,0,No,1
2320,Basic,290,23,6.7,1,0,1,No,1
2321,Premium,713,10,5.9,49,2,0,No,0
2322,Standard,473,5,6.1,2,0,0,No,1
2323,Standard,454,14,5.5,41,1,0,No,0
2324,Basic,293,34,5.4,11,1,0,No,0
2325,Premium,830,28,6.0,3,1,2,No,0
2326,Premium,750,8,8.9,54,2,1,No,1
2327,Premium,836,16,7.1,51,1,0,Yes,1
2328,Basic,292,31,5.7,58,0,0,Yes,0
2329,Standard,443,7,3.8,6,0,0,Yes,1
2330,Basic,282,3,5.2,19,1,0,No,0
2331,Basic,227,29,4.2,18,3,0,No,0
2332,Basic,251,4,4.4,7,2,0,Yes,0
2333,Standard,427,9,2.3,2,1,0,No,1
2334,Standard,421,17,6.0,26,1,0,No,0
2335,Basic,255,20,10.1,14,1,1,No,0
2336,Basic,248,14,6.4,7,0,0,No,0
2337,Standard,419,29,7.5,17,3,1,No,0
2338,Basic,241,13,7.9,28,0,1,Yes,0
2339,Basic,208,17,5.4,45,3,0,No,0
2340,Basic,274,4,5.6,50,0,2,No,1
2341,Standard,428,20,3.2,35,1,1,No,0
2342,Basic,249,11,6.4,2,2,1,No,0
2343,Basic,231,22,6.1,53,3,1,No,0
2344,Basic,216,8,4.3,8,0,1,No,0
2345,Premium,776,28,8.3,9,2,0,No,0
2346,Standard,420,30,4.4,39,0,1,Yes,0
2347,Standard,462,33,11.7,19,2,0,No,0
2348,Basic,219,33,6.8,1,2,0,Yes,1
2349,Standard,399,27,6.0,57,0,0,No,0
2350,Basic,213,20,9.9,0,1,0,No,0
2351,Standard,434,33,1.4,26,2,0,No,0
2352,Premium,745,25,5.4,3,1,1,No,0
2353,Standard,452,19,5.1,47,3,0,No,0
2354,Premium,730,21,5.6,36,0,1,No,0
2355,Standard,456,33,6.5,31,0,0,No,0
2356,Basic,244,3,5.6,17,3,1,Yes,1
2357,Premium,752,14,8.8,13,1,0,No,0
2358,Basic,231,15,6.9,44,1,1,Yes,0
2359,Standard,437,33,7.0,47,0,1,No,0
2360,Basic,221,22,6.9,14,3,0,Yes,0
2361,Basic,241,1,3.4,50,2,0,No,0
2362,Basic,253,31,6.4,3,1,0,No,0
2363,Basic,200,35,6.5,18,1,2,No,0
2364,Standard,464,20,3.8,23,2,0,No,1
2365,Standard,436,32,7.8,29,1,2,No,1
2366,Basic,227,12,1.9,12,0,0,No,0
2367,Basic,265,16,11.0,10,0,2,No,0
2368,Standard,469,8,5.9,27,2,0,Yes,1
2369,Basic,234,14,4.3,49,1,0,No,1
2370,Standard,427,18,7.2,56,1,1,Yes,0
2371,Standard,435,30,7.3,10,0,2,No,0
2372,Premium,811,33,10.1,53,2,1,Yes,1
2373,Standard,498,34,9.6,0,0,1,No,0
2374,Basic,285,34,3.3,46,0,0,Yes,0
2375,Standard,443,7,5.5,55,1,0,No,0
2376,Basic,214,6,4.2,41,2,0,No,1
2377,Basic,229,6,7.5,53,1,0,No,0
2378,Standard,432,22,8.8,3,2,1,Yes,0
2379,Basic,248,8,3.4,37,0,1,No,1
2380,Standard,463,15,5.9,33,0,0,No,0
2381,Premium,820,26,4.7,48,1,1,Yes,0
2382,Premium,888,3,7.7,11,1,0,No,0
2383,Premium,869,10,6.8,53,1,1,No,1
2384,Basic,254,3,8.4,23,1,1,No,0
2385,Basic,213,30,5.2,36,0,1,No,0
2386,Standard,446,22,5.8,55,4,0,No,1
2387,Basic,247,3,6.8,31,2,0,No,0
2388,Standard,479,1,5.5,18,0,2,No,0
2389,Standard,442,33,6.6,28,2,2,No,0
2390,Standard,408,19,8.5,37,1,0,No,1
2391,Basic,218,34,10.3,48,2,0,Yes,0
2392,Basic,268,31,5.0,28,2,1,No,0
2393,Basic,206,24,10.3,18,1,1,No,1
2394,Basic,243,12,5.0,19,2,2,No,1
2395,Premium,732,13,7.7,52,1,0,No,0
2396,Basic,294,16,5.0,2,2,1,Yes,1
2397,Basic,249,16,3.9,39,2,1,No,1
2398,Basic,202,20,8.4,4,0,0,No,0
2399,Standard,437,27,5.9,22,0,0,Yes,0
2400,Standard,482,13,8.6,4,1,2,No,0
2401,Basic,222,4,7.5,29,0,1,No,0
2402,Basic,286,32,6.8,31,1,0,No,0
2403,Basic,253,34,7.1,23,1,1,No,0
2404,Basic,224,17,8.2,48,1,0,Yes,0
2405,Standard,423,24,7.9,50,0,0,No,0
2406,Standard,434,29,5.2,50,1,0,Yes,0
2407,Basic,269,28,6.8,57,2,1,Yes,0
2408,Basic,272,22,9.0,41,1,0,Yes,0
2409,Premium,884,28,6.1,34,1,0,No,0
2410,Standard,410,25,5.0,31,1,1,Yes,0
2411,Standard,399,3,4.8,53,2,3,No,1
2412,Basic,248,13,7.7,56,0,0,No,0
2413,Standard,423,31,5.5,44,0,1,No,0
2414,Basic,278,13,6.7,47,2,1,Yes,1
